alpha,entry_latency_ms,exit_horizon_ms,total_pnl,selected,observed,fills,pnl_per_selected,pnl_per_observed,pnl_per_fill,hit_rate,max_drawdown
signal_age_le_25ms,5,2000,-11.542099999999994,380,144,136,-0.03037394736842104,-0.08015347222222219,-0.08486838235294114,0.20588235294117646,11.569049999999994
signal_age_le_25ms,5,3000,-18.18913999999999,380,138,130,-0.04786615789473682,-0.13180536231884052,-0.13991646153846146,0.24615384615384617,18.42778999999999
signal_age_le_25ms,5,4000,-14.578699999999998,380,135,127,-0.038364999999999996,-0.10799037037037035,-0.11479291338582676,0.29133858267716534,14.764399999999998
signal_age_le_25ms,5,5000,-13.235049999999994,380,130,122,-0.034829078947368405,-0.10180807692307688,-0.10848401639344257,0.28688524590163933,13.473699999999994
signal_age_le_25ms,5,7500,-5.776749999999997,380,120,112,-0.015201973684210519,-0.04813958333333331,-0.051578124999999975,0.39285714285714285,8.929699999999997
signal_age_le_25ms,5,10000,-8.024299999999995,380,117,109,-0.021116578947368406,-0.06858376068376064,-0.07361743119266051,0.42201834862385323,9.697699999999998
signal_age_le_25ms,10,500,-16.7173,380,150,137,-0.04399289473684211,-0.11144866666666668,-0.12202408759124089,0.17518248175182483,16.7173
signal_age_le_25ms,10,750,-17.172686,380,150,137,-0.04519127894736842,-0.11448457333333333,-0.12534807299270073,0.19708029197080293,17.172686
signal_age_le_25ms,10,1000,-15.304035999999996,380,150,137,-0.04027377894736841,-0.10202690666666664,-0.1117082919708029,0.20437956204379562,15.304035999999996
signal_age_le_25ms,10,1500,-11.777750000000001,380,148,135,-0.030994078947368425,-0.07957939189189189,-0.0872425925925926,0.21481481481481482,11.777750000000001
signal_age_le_25ms,10,2000,-10.160799999999998,380,145,132,-0.02673894736842105,-0.07007448275862067,-0.07697575757575756,0.21212121212121213,10.187749999999998
signal_age_le_25ms,10,3000,-18.12738999999999,380,140,127,-0.047703657894736816,-0.12948135714285708,-0.14273535433070858,0.2440944881889764,18.36603999999999
signal_age_le_25ms,10,4000,-14.32365,380,137,124,-0.037693815789473686,-0.1045521897810219,-0.11551330645161291,0.2903225806451613,14.509350000000001
signal_age_le_25ms,10,5000,-13.03439999999999,380,132,119,-0.03430105263157893,-0.09874545454545447,-0.10953277310924361,0.2773109243697479,13.27304999999999
signal_age_le_25ms,10,7500,-5.608649999999997,380,123,110,-0.014759605263157888,-0.04559878048780486,-0.05098772727272725,0.39090909090909093,8.929699999999997
signal_age_le_25ms,10,10000,-8.005499999999994,380,120,107,-0.02106710526315788,-0.06671249999999995,-0.07481775700934575,0.4205607476635514,9.422849999999997
signal_age_le_25ms,25,500,-19.12115,380,150,128,-0.050318815789473684,-0.12747433333333333,-0.149383984375,0.1171875,19.12115
signal_age_le_25ms,25,750,-18.946485999999993,380,150,128,-0.04985917368421051,-0.1263099066666666,-0.14801942187499995,0.1640625,18.946485999999993
signal_age_le_25ms,25,1000,-17.380686,380,150,128,-0.04573864736842106,-0.11587124,-0.135786609375,0.171875,17.380686
signal_age_le_25ms,25,1500,-13.7088,380,150,128,-0.036075789473684214,-0.091392,-0.1071,0.203125,13.7088
signal_age_le_25ms,25,2000,-11.914249999999997,380,150,128,-0.0313532894736842,-0.07942833333333331,-0.09308007812499998,0.2109375,11.951349999999996
signal_age_le_25ms,25,3000,-16.72989999999999,380,145,123,-0.044026052631578924,-0.1153786206896551,-0.13601544715447147,0.25203252032520324,16.96854999999999
signal_age_le_25ms,25,4000,-14.676449999999999,380,143,121,-0.03862223684210526,-0.10263251748251748,-0.12129297520661156,0.2727272727272727,14.86215
signal_age_le_25ms,25,5000,-13.514949999999988,380,138,116,-0.03556565789473681,-0.09793442028985498,-0.11650818965517232,0.27586206896551724,13.753599999999988
signal_age_le_25ms,25,7500,-6.400449999999997,380,129,107,-0.0168432894736842,-0.04961589147286819,-0.05981728971962614,0.3925233644859813,8.387599999999996
signal_age_le_25ms,25,10000,-9.251349999999992,380,126,104,-0.02434565789473682,-0.07342341269841263,-0.08895528846153838,0.40384615384615385,10.32939999999999
signal_age_le_25ms,50,500,-19.271300000000004,380,152,120,-0.05071394736842106,-0.12678486842105266,-0.1605941666666667,0.1,19.271300000000004
signal_age_le_25ms,50,750,-19.530385999999993,380,152,120,-0.05139575263157893,-0.12848938157894732,-0.16275321666666662,0.125,19.530385999999993
signal_age_le_25ms,50,1000,-17.972835999999997,380,152,120,-0.04729693684210526,-0.11824234210526315,-0.14977363333333332,0.13333333333333333,17.972835999999997
signal_age_le_25ms,50,1500,-14.042749999999998,380,152,120,-0.03695460526315789,-0.09238651315789473,-0.11702291666666666,0.19166666666666668,14.042749999999998
signal_age_le_25ms,50,2000,-11.744050000000001,380,152,120,-0.030905394736842107,-0.07726348684210527,-0.09786708333333334,0.19166666666666668,11.744050000000001
signal_age_le_25ms,50,3000,-15.551849999999991,380,148,116,-0.040925921052631556,-0.1050800675675675,-0.13406767241379303,0.2413793103448276,15.743249999999993
signal_age_le_25ms,50,4000,-13.640799999999999,380,146,114,-0.03589684210526316,-0.09343013698630136,-0.11965614035087718,0.2807017543859649,13.77925
signal_age_le_25ms,50,5000,-12.87514999999999,380,141,109,-0.033881973684210503,-0.09131312056737582,-0.11812064220183478,0.27522935779816515,13.066549999999992
signal_age_le_25ms,50,7500,-7.412799999999997,380,132,100,-0.019507368421052624,-0.05615757575757574,-0.07412799999999997,0.36,8.6337
signal_age_le_25ms,50,10000,-8.557849999999995,380,130,98,-0.02252065789473683,-0.06582961538461535,-0.08732499999999994,0.3979591836734694,9.998949999999997
signal_age_le_25ms,100,500,-15.110199999999995,380,156,103,-0.039763684210526305,-0.09686025641025638,-0.14670097087378636,0.08737864077669903,15.110199999999995
signal_age_le_25ms,100,750,-16.176385999999994,380,156,103,-0.04256943684210525,-0.103694782051282,-0.15705229126213585,0.10679611650485436,16.176385999999994
signal_age_le_25ms,100,1000,-15.219835999999994,380,156,103,-0.04005219999999998,-0.09756305128205124,-0.14776539805825237,0.11650485436893204,15.219835999999994
signal_age_le_25ms,100,1500,-12.59655,380,156,103,-0.033148815789473686,-0.08074711538461539,-0.12229660194174757,0.1650485436893204,12.59655
signal_age_le_25ms,100,2000,-9.9412,380,156,103,-0.02616105263157895,-0.06372564102564103,-0.09651650485436894,0.20388349514563106,9.9412
signal_age_le_25ms,100,3000,-11.88175,380,152,99,-0.031267763157894736,-0.07816940789473685,-0.12001767676767677,0.2727272727272727,12.073150000000002
signal_age_le_25ms,100,4000,-9.742799999999999,380,150,97,-0.02563894736842105,-0.064952,-0.10044123711340205,0.26804123711340205,9.88125
signal_age_le_25ms,100,5000,-10.129899999999994,380,147,94,-0.026657631578947353,-0.06891088435374146,-0.10776489361702121,0.2765957446808511,10.321299999999995
signal_age_le_25ms,100,7500,-7.207699999999997,380,140,87,-0.01896763157894736,-0.051483571428571406,-0.08284712643678158,0.3793103448275862,8.320299999999996
signal_age_le_25ms,100,10000,-5.598399999999998,380,139,86,-0.014732631578947364,-0.04027625899280574,-0.06509767441860463,0.38372093023255816,6.8176999999999985
signal_age_le_25ms,250,500,-15.236450000000001,380,152,96,-0.04009592105263158,-0.10023980263157896,-0.15871302083333336,0.020833333333333332,15.236450000000001
signal_age_le_25ms,250,750,-16.776536,380,152,96,-0.04414877894736842,-0.11037194736842106,-0.17475558333333333,0.041666666666666664,16.776536
signal_age_le_25ms,250,1000,-13.990549999999999,380,152,96,-0.036817236842105264,-0.09204309210526315,-0.14573489583333332,0.0625,13.990549999999999
signal_age_le_25ms,250,1500,-12.955950000000005,380,152,96,-0.034094605263157905,-0.08523651315789477,-0.13495781250000005,0.11458333333333333,12.955950000000005
signal_age_le_25ms,250,2000,-10.314800000000005,380,152,96,-0.027144210526315802,-0.06786052631578951,-0.1074458333333334,0.14583333333333334,10.314800000000005
signal_age_le_25ms,250,3000,-12.6648,380,149,93,-0.03332842105263158,-0.0849986577181208,-0.13618064516129033,0.20430107526881722,12.856200000000001
signal_age_le_25ms,250,4000,-11.378850000000003,380,147,91,-0.02994434210526317,-0.07740714285714288,-0.12504230769230773,0.21978021978021978,11.517300000000004
signal_age_le_25ms,250,5000,-11.639499999999996,380,143,87,-0.030630263157894726,-0.08139510489510488,-0.13378735632183905,0.20689655172413793,11.830899999999998
signal_age_le_25ms,250,7500,-7.6395500000000025,380,137,81,-0.020104078947368428,-0.055763138686131405,-0.09431543209876546,0.30864197530864196,8.752150000000002
signal_age_le_25ms,250,10000,-6.270900000000003,380,136,80,-0.01650236842105264,-0.046109558823529434,-0.07838625000000003,0.3375,7.490200000000003
signal_age_le_50ms,5,500,-18.6822204,475,165,156,-0.03933099031578947,-0.11322557818181818,-0.11975782307692306,0.19230769230769232,18.6822204
signal_age_le_50ms,5,750,-17.690036,475,165,156,-0.03724218105263158,-0.10721233939393938,-0.11339766666666666,0.21794871794871795,17.690036
signal_age_le_50ms,5,1000,-16.020586,475,165,156,-0.03372754947368421,-0.09709446060606061,-0.10269606410256411,0.22435897435897437,16.020586
signal_age_le_50ms,5,1500,-12.996550000000003,475,163,154,-0.027361157894736848,-0.0797334355828221,-0.08439318181818184,0.24675324675324675,12.996550000000003
signal_age_le_50ms,5,2000,-12.08235,475,159,150,-0.025436526315789472,-0.07598962264150944,-0.080549,0.22,12.1093
signal_age_le_50ms,5,3000,-19.404639999999993,475,153,144,-0.04085187368421051,-0.1268277124183006,-0.1347544444444444,0.25,19.643289999999993
signal_age_le_50ms,5,4000,-15.713849999999997,475,149,140,-0.0330817894736842,-0.10546208053691274,-0.1122417857142857,0.29285714285714287,15.899549999999998
signal_age_le_50ms,5,5000,-13.776149999999994,475,144,135,-0.029002421052631566,-0.0956677083333333,-0.10204555555555551,0.28888888888888886,14.186049999999994
signal_age_le_50ms,5,7500,-3.786649999999999,475,134,125,-0.007971894736842103,-0.02825858208955223,-0.030293199999999992,0.392,9.868049999999997
signal_age_le_50ms,5,10000,-7.470949999999998,475,130,121,-0.01572831578947368,-0.05746884615384614,-0.06174338842975205,0.4214876033057851,9.601849999999999
signal_age_le_50ms,10,500,-16.348000000000006,475,165,150,-0.03441684210526317,-0.09907878787878792,-0.1089866666666667,0.19333333333333333,16.348000000000006
signal_age_le_50ms,10,750,-16.593886000000005,475,165,150,-0.03493449684210527,-0.10056900606060609,-0.1106259066666667,0.21333333333333335,16.593886000000005
signal_age_le_50ms,10,1000,-14.725536,475,165,150,-0.031001128421052633,-0.08924567272727273,-0.09817024,0.22,14.725536
signal_age_le_50ms,10,1500,-11.245850000000004,475,163,148,-0.023675473684210534,-0.0689929447852761,-0.075985472972973,0.23648648648648649,11.245850000000004
signal_age_le_50ms,10,2000,-9.928550000000001,475,160,145,-0.020902210526315794,-0.06205343750000001,-0.06847275862068966,0.22758620689655173,9.9555
signal_age_le_50ms,10,3000,-18.71943999999999,475,155,140,-0.039409347368421034,-0.12077058064516123,-0.13371028571428564,0.25,18.95808999999999
signal_age_le_50ms,10,4000,-14.63675,475,151,136,-0.030814210526315788,-0.09693211920529801,-0.10762316176470588,0.29411764705882354,14.82245
signal_age_le_50ms,10,5000,-12.852599999999992,475,146,131,-0.027058105263157876,-0.08803150684931502,-0.09811145038167933,0.2824427480916031,13.165999999999993
signal_age_le_50ms,10,7500,-3.0449499999999983,475,137,122,-0.006410421052631576,-0.02222591240875911,-0.024958606557377035,0.39344262295081966,9.868049999999997
signal_age_le_50ms,10,10000,-7.481899999999998,475,133,118,-0.01575136842105263,-0.0562548872180451,-0.06340593220338982,0.4152542372881356,9.549150000000001
signal_age_le_50ms,25,500,-19.1552,475,165,141,-0.04032673684210526,-0.11609212121212122,-0.13585248226950355,0.1347517730496454,19.1552
signal_age_le_50ms,25,750,-18.971035999999998,475,165,141,-0.039939023157894736,-0.11497597575757575,-0.13454635460992906,0.1773049645390071,18.971035999999998
signal_age_le_50ms,25,1000,-17.604436000000003,475,165,141,-0.037061970526315796,-0.10669355151515153,-0.12485415602836882,0.18439716312056736,17.604436000000003
signal_age_le_50ms,25,1500,-14.027500000000003,475,165,141,-0.02953157894736843,-0.08501515151515153,-0.0994858156028369,0.2198581560283688,14.027500000000003
signal_age_le_50ms,25,2000,-12.080900000000003,475,165,141,-0.025433473684210534,-0.07321757575757577,-0.08568014184397166,0.22695035460992907,12.118000000000002
signal_age_le_50ms,25,3000,-17.571799999999996,475,160,136,-0.03699326315789473,-0.10982374999999997,-0.12920441176470585,0.25735294117647056,17.810449999999996
signal_age_le_50ms,25,4000,-15.712300000000003,475,158,134,-0.03307852631578948,-0.09944493670886077,-0.11725597014925375,0.27611940298507465,15.898000000000003
signal_age_le_50ms,25,5000,-13.956749999999992,475,153,129,-0.02938263157894735,-0.09122058823529407,-0.10819186046511622,0.27906976744186046,14.195399999999992
signal_age_le_50ms,25,7500,-4.311049999999998,475,144,120,-0.0090758947368421,-0.02993784722222221,-0.03592541666666665,0.39166666666666666,9.325949999999995
signal_age_le_50ms,25,10000,-8.598699999999996,475,140,116,-0.018102526315789465,-0.06141928571428568,-0.07412672413793099,0.4051724137931034,9.676749999999995
signal_age_le_50ms,50,500,-19.636999999999993,475,167,131,-0.04134105263157893,-0.11758682634730534,-0.14990076335877858,0.10687022900763359,19.636999999999993
signal_age_le_50ms,50,750,-19.838235999999988,475,167,131,-0.04176470736842103,-0.11879183233532926,-0.15143691603053425,0.1297709923664122,19.838235999999988
signal_age_le_50ms,50,1000,-18.479886,475,167,131,-0.038905023157894736,-0.110658,-0.1410678320610687,0.13740458015267176,18.479886
signal_age_le_50ms,50,1500,-14.543400000000002,475,167,131,-0.03061768421052632,-0.08708622754491019,-0.11101832061068703,0.1984732824427481,14.543400000000002
signal_age_le_50ms,50,2000,-12.145700000000003,475,167,131,-0.02556989473684211,-0.07272874251497008,-0.09271526717557255,0.1984732824427481,12.145700000000003
signal_age_le_50ms,50,3000,-16.681849999999994,475,163,127,-0.0351196842105263,-0.10234263803680978,-0.13135314960629915,0.23622047244094488,16.873249999999995
signal_age_le_50ms,50,4000,-14.964750000000002,475,161,125,-0.031504736842105266,-0.09294875776397517,-0.11971800000000002,0.272,15.103200000000003
signal_age_le_50ms,50,5000,-13.847199999999994,475,156,120,-0.029151999999999987,-0.08876410256410253,-0.11539333333333328,0.26666666666666666,14.038599999999995
signal_age_le_50ms,50,7500,-7.447099999999998,475,147,111,-0.01567810526315789,-0.050660544217687065,-0.06709099099099097,0.35135135135135137,9.542649999999998
signal_age_le_50ms,50,10000,-8.119249999999997,475,145,109,-0.017093157894736838,-0.05599482758620688,-0.07448853211009172,0.3944954128440367,9.827549999999999
signal_age_le_50ms,100,500,-15.201599999999997,475,172,113,-0.03200336842105263,-0.0883813953488372,-0.13452743362831857,0.09734513274336283,15.201599999999997
signal_age_le_50ms,100,750,-16.009936,475,172,113,-0.03370512842105263,-0.09308102325581395,-0.1416808495575221,0.11504424778761062,16.009936
signal_age_le_50ms,100,1000,-15.053685999999994,475,172,113,-0.031691970526315776,-0.08752143023255811,-0.1332184601769911,0.12389380530973451,15.053685999999994
signal_age_le_50ms,100,1500,-12.325000000000005,475,172,113,-0.025947368421052643,-0.07165697674418607,-0.10907079646017703,0.17699115044247787,12.325000000000005
signal_age_le_50ms,100,2000,-9.669650000000003,475,172,113,-0.020357157894736848,-0.05621889534883722,-0.08557212389380534,0.21238938053097345,9.669650000000003
signal_age_le_50ms,100,3000,-12.487599999999999,475,168,109,-0.026289684210526312,-0.07433095238095237,-0.11456513761467889,0.26605504587155965,12.679
signal_age_le_50ms,100,4000,-10.344,475,166,107,-0.021776842105263157,-0.06231325301204819,-0.09667289719626168,0.2616822429906542,10.48245
signal_age_le_50ms,100,5000,-10.478349999999994,475,163,104,-0.0220596842105263,-0.06428435582822083,-0.10075336538461532,0.2692307692307692,10.669749999999995
signal_age_le_50ms,100,7500,-6.767699999999998,475,156,97,-0.014247789473684207,-0.043382692307692296,-0.06977010309278349,0.3711340206185567,7.8802999999999965
signal_age_le_50ms,100,10000,-5.288849999999999,475,155,96,-0.011134421052631576,-0.0341216129032258,-0.055092187499999994,0.375,7.770749999999999
signal_age_le_50ms,250,500,-15.5308,475,168,103,-0.032696421052631576,-0.0924452380952381,-0.15078446601941747,0.02912621359223301,15.5308
